Name,Date,Time,URL,Category,Probability,Color
srh_20240929T011345_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T011345_12200_I.fit,Bad,1,red
srh_20240929T012750_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T012750_12200_I.fit,Bad,1,red
srh_20240929T014305_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T014305_12200_I.fit,Bad,1,red
srh_20240929T015820_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T015820_12200_I.fit,Bad,1,red
srh_20240929T045810_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T045810_12200_I.fit,Bad,1,red
srh_20240929T061316_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T061316_12200_I.fit,Bad,1,red
srh_20240929T004309_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T004309_12200_I.fit,Bad,1,red
srh_20240929T005824_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T005824_12200_I.fit,Bad,1,red
srh_20240929T051325_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T051325_12200_I.fit,Bad,1,red
srh_20240929T054245_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T054245_12200_I.fit,Bad,1,red
srh_20240929T062831_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T062831_12200_I.fit,Bad,1,red
srh_20240929T065807_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T065807_12200_I.fit,Bad,1,red
srh_20240929T071322_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T071322_12200_I.fit,Bad,1,red
srh_20240930T005822_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T005822_12200_I.fit,Bad,1,red
srh_20240930T011337_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T011337_12200_I.fit,Bad,1,red
srh_20240930T025839_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T025839_12200_I.fit,Bad,1,red
srh_20240930T041137_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T041137_12200_I.fit,Bad,1,red
srh_20240930T071339_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T071339_12200_I.fit,Bad,1,red
srh_20240930T075814_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T075814_12200_I.fit,Bad,1,red
srh_20240930T092841_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T092841_12200_I.fit,Bad,1,red
srh_20241001T012802_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T012802_12200_I.fit,Bad,1,red
srh_20241001T014317_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T014317_12200_I.fit,Bad,1,red
srh_20240930T021254_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T021254_12200_I.fit,Bad,1,red
srh_20240930T031251_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T031251_12200_I.fit,Bad,1,red
srh_20240930T032806_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T032806_12200_I.fit,Bad,1,red
srh_20240930T034327_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T034327_12200_I.fit,Bad,1,red
srh_20240930T042810_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T042810_12200_I.fit,Bad,1,red
srh_20240930T054316_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T054316_12200_I.fit,Bad,1,red
srh_20240930T064306_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T064306_12200_I.fit,Bad,1,red
srh_20240930T081329_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T081329_12200_I.fit,Bad,1,red
srh_20241001T022805_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T022805_12200_I.fit,Bad,1,red
srh_20241001T005831_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T005831_12200_I.fit,Bad,1,red
srh_20241001T021249_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T021249_12200_I.fit,Bad,1,red
srh_20241001T024320_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T024320_12200_I.fit,Bad,1,red
srh_20240930T014311_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T014311_12200_I.fit,Bad,1,red
srh_20240930T015840_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T015840_12200_I.fit,Bad,1,red
srh_20240930T022809_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T022809_12200_I.fit,Bad,1,red
srh_20240930T045840_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T045840_12200_I.fit,Bad,1,red
srh_20240930T051245_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T051245_12200_I.fit,Bad,1,red
srh_20240930T061346_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T061346_12200_I.fit,Bad,1,red
srh_20240930T074259_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T074259_12200_I.fit,Bad,1,red
srh_20240930T085810_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T085810_12200_I.fit,Bad,1,red
srh_20240929T092825_12200_I.fit,2024-09-29,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240929/srh_20240929T092825_12200_I.fit,Bad,1,red
srh_20240930T024324_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T024324_12200_I.fit,Bad,1,red
srh_20240930T044325_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T044325_12200_I.fit,Bad,1,red
srh_20240930T055831_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T055831_12200_I.fit,Bad,1,red
srh_20240930T072743_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T072743_12200_I.fit,Bad,1,red
srh_20240930T082850_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T082850_12200_I.fit,Bad,1,red
srh_20240930T091326_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T091326_12200_I.fit,Bad,1,red
srh_20240930T094246_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T094246_12200_I.fit,Bad,1,red
srh_20240930T012742_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T012742_12200_I.fit,Bad,1,red
srh_20240930T035843_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T035843_12200_I.fit,Bad,1,red
srh_20240930T062751_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T062751_12200_I.fit,Bad,1,red
srh_20240930T065823_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T065823_12200_I.fit,Bad,1,red
srh_20240930T084255_12200_I.fit,2024-09-30,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20240930/srh_20240930T084255_12200_I.fit,Bad,1,red
srh_20241001T035608_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T035608_12200_I.fit,Bad,1,red
srh_20241001T044317_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T044317_12200_I.fit,Bad,1,red
srh_20241001T075806_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T075806_12200_I.fit,Bad,1,red
srh_20241001T085810_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T085810_12200_I.fit,Bad,1,red
srh_20241001T034314_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T034314_12200_I.fit,Bad,1,red
srh_20241001T045833_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T045833_12200_I.fit,Bad,1,red
srh_20241001T061338_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T061338_12200_I.fit,Bad,1,red
srh_20241001T062853_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T062853_12200_I.fit,Bad,1,red
srh_20241001T064258_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T064258_12200_I.fit,Bad,1,red
srh_20241001T082843_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T082843_12200_I.fit,Bad,1,red
srh_20241001T054308_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T054308_12200_I.fit,Bad,1,red
srh_20241001T065813_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T065813_12200_I.fit,Bad,1,red
srh_20241001T071331_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T071331_12200_I.fit,Bad,1,red
srh_20241001T074251_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T074251_12200_I.fit,Bad,1,red
srh_20241001T081321_12200_I.fit,2024-10-01,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241001/srh_20241001T081321_12200_I.fit,Bad,1,red
srh_20241004T005712_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T005712_12200_I.fit,Bad,1,red
srh_20241003T014201_12200_I.fit,2024-10-03,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241003/srh_20241003T014201_12200_I.fit,Bad,1,red
srh_20241003T021348_12200_I.fit,2024-10-03,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241003/srh_20241003T021348_12200_I.fit,Bad,1,red
srh_20241003T035820_12200_I.fit,2024-10-03,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241003/srh_20241003T035820_12200_I.fit,Bad,1,red
srh_20241003T051332_12200_I.fit,2024-10-03,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241003/srh_20241003T051332_12200_I.fit,Bad,1,red
srh_20241003T055819_12200_I.fit,2024-10-03,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241003/srh_20241003T055819_12200_I.fit,Bad,1,red
srh_20241003T062754_12200_I.fit,2024-10-03,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241003/srh_20241003T062754_12200_I.fit,Bad,1,red
srh_20241003T072801_12200_I.fit,2024-10-03,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241003/srh_20241003T072801_12200_I.fit,Bad,1,red
srh_20241003T081138_12200_I.fit,2024-10-03,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241003/srh_20241003T081138_12200_I.fit,Bad,1,red
srh_20241004T014321_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T014321_12200_I.fit,Bad,1,red
srh_20241004T015843_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T015843_12200_I.fit,Bad,1,red
srh_20241004T024207_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T024207_12200_I.fit,Bad,1,red
srh_20241004T032758_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T032758_12200_I.fit,Bad,1,red
srh_20241004T082635_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T082635_12200_I.fit,Bad,1,red
srh_20241004T092853_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T092853_12200_I.fit,Bad,1,red
srh_20241005T015820_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T015820_12200_I.fit,Bad,1,red
srh_20241005T024308_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T024308_12200_I.fit,Bad,1,red
srh_20241005T025823_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T025823_12200_I.fit,Bad,1,red
srh_20241005T041348_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T041348_12200_I.fit,Bad,1,red
srh_20241005T045823_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T045823_12200_I.fit,Bad,1,red
srh_20241005T051339_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T051339_12200_I.fit,Bad,1,red
srh_20241004T021247_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T021247_12200_I.fit,Bad,1,red
srh_20241004T034320_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T034320_12200_I.fit,Bad,1,red
srh_20241004T041350_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T041350_12200_I.fit,Bad,1,red
srh_20241004T042755_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T042755_12200_I.fit,Bad,1,red
srh_20241004T052751_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T052751_12200_I.fit,Bad,1,red
srh_20241004T064300_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T064300_12200_I.fit,Bad,1,red
srh_20241004T065815_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T065815_12200_I.fit,Bad,1,red
srh_20241004T031354_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T031354_12200_I.fit,Bad,1,red
srh_20241004T044310_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T044310_12200_I.fit,Bad,1,red
srh_20241004T061340_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T061340_12200_I.fit,Bad,1,red
srh_20241004T062745_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T062745_12200_I.fit,Bad,1,red
srh_20241004T075820_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T075820_12200_I.fit,Bad,1,red
srh_20241004T085823_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T085823_12200_I.fit,Bad,1,red
srh_20241004T091338_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T091338_12200_I.fit,Bad,1,red
srh_20241004T094305_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T094305_12200_I.fit,Bad,1,red
srh_20241004T045831_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T045831_12200_I.fit,Bad,1,red
srh_20241004T054156_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T054156_12200_I.fit,Bad,1,red
srh_20241004T070147_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T070147_12200_I.fit,Bad,1,red
srh_20241004T084308_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T084308_12200_I.fit,Bad,1,red
srh_20241005T004157_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T004157_12200_I.fit,Bad,1,red
srh_20241005T011345_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T011345_12200_I.fit,Bad,1,red
srh_20241005T021336_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T021336_12200_I.fit,Bad,1,red
srh_20241005T022746_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T022746_12200_I.fit,Bad,1,red
srh_20241005T042753_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T042753_12200_I.fit,Bad,1,red
srh_20241004T022803_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T022803_12200_I.fit,Bad,1,red
srh_20241004T025838_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T025838_12200_I.fit,Bad,1,red
srh_20241004T081341_12200_I.fit,2024-10-04,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241004/srh_20241004T081341_12200_I.fit,Bad,1,red
srh_20241006T022756_12200_I.fit,2024-10-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241006/srh_20241006T022756_12200_I.fit,Bad,1,red
srh_20241006T024311_12200_I.fit,2024-10-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241006/srh_20241006T024311_12200_I.fit,Bad,1,red
srh_20241006T062847_12200_I.fit,2024-10-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241006/srh_20241006T062847_12200_I.fit,Bad,1,red
srh_20241006T065853_12200_I.fit,2024-10-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241006/srh_20241006T065853_12200_I.fit,Bad,1,red
srh_20241006T075804_12200_I.fit,2024-10-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241006/srh_20241006T075804_12200_I.fit,Bad,1,red
srh_20241006T081320_12200_I.fit,2024-10-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241006/srh_20241006T081320_12200_I.fit,Bad,1,red
srh_20241005T061345_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T061345_12200_I.fit,Bad,1,red
srh_20241005T084318_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T084318_12200_I.fit,Bad,1,red
srh_20241005T064321_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T064321_12200_I.fit,Bad,1,red
srh_20241005T065842_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T065842_12200_I.fit,Bad,1,red
srh_20241005T085833_12200_I.fit,2024-10-05,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241005/srh_20241005T085833_12200_I.fit,Bad,1,red
srh_20241006T014305_12200_I.fit,2024-10-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241006/srh_20241006T014305_12200_I.fit,Bad,1,red
srh_20241006T035836_12200_I.fit,2024-10-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241006/srh_20241006T035836_12200_I.fit,Bad,1,red
srh_20241006T041351_12200_I.fit,2024-10-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241006/srh_20241006T041351_12200_I.fit,Bad,1,red
srh_20241006T044311_12200_I.fit,2024-10-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241006/srh_20241006T044311_12200_I.fit,Bad,1,red
srh_20241006T061332_12200_I.fit,2024-10-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241006/srh_20241006T061332_12200_I.fit,Bad,1,red
srh_20241006T064252_12200_I.fit,2024-10-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241006/srh_20241006T064252_12200_I.fit,Bad,1,red
srh_20241006T092825_12200_I.fit,2024-10-06,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241006/srh_20241006T092825_12200_I.fit,Bad,1,red
srh_20241008T012749_12200_I.fit,2024-10-08,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241008/srh_20241008T012749_12200_I.fit,Bad,1,red
srh_20241008T021354_12200_I.fit,2024-10-08,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241008/srh_20241008T021354_12200_I.fit,Bad,1,red
srh_20241008T024314_12200_I.fit,2024-10-08,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241008/srh_20241008T024314_12200_I.fit,Bad,1,red
srh_20241008T015826_12200_I.fit,2024-10-08,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241008/srh_20241008T015826_12200_I.fit,Bad,1,red
srh_20241008T034314_12200_I.fit,2024-10-08,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241008/srh_20241008T034314_12200_I.fit,Bad,1,red
srh_20241009T041351_12200_I.fit,2024-10-09,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241009/srh_20241009T041351_12200_I.fit,Bad,1,red
srh_20241009T042755_12200_I.fit,2024-10-09,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241009/srh_20241009T042755_12200_I.fit,Bad,1,red
srh_20241009T045826_12200_I.fit,2024-10-09,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241009/srh_20241009T045826_12200_I.fit,Bad,1,red
srh_20241009T054316_12200_I.fit,2024-10-09,--:--:--,https://ftp.rao.istp.ac.ru/SRH/SRH1224/cleanMaps/20241009/srh_20241009T054316_12200_I.fit,Bad,1,red
